poutcome,pdays,previous,contact,campaign,day,housing,marital,y
3,-1,0,0,2,20,0,0,0
0,184,1,0,1,20,1,0,0
2,191,5,0,4,4,0,0,0
0,126,1,0,1,21,0,0,0
2,124,1,0,1,18,1,0,0
0,85,19,0,1,14,1,0,0
3,-1,0,2,1,4,1,0,0
3,-1,0,0,1,19,1,0,0
3,-1,0,2,1,27,0,0,0
3,-1,0,0,10,28,1,0,0
3,-1,0,2,2,5,1,0,0
3,-1,0,0,3,7,0,0,0
3,-1,0,0,5,31,1,0,0
3,-1,0,2,1,6,1,0,0
3,-1,0,0,1,20,1,0,0
3,-1,0,0,3,13,1,0,1
3,-1,0,0,2,26,0,0,1
3,-1,0,0,1,28,0,0,0
3,-1,0,0,2,6,0,0,1
3,-1,0,0,1,17,1,0,0
0,171,2,0,1,17,1,0,0
3,-1,0,2,3,14,1,0,0
0,182,1,0,1,21,1,0,0
3,-1,0,0,4,28,0,0,0
3,-1,0,2,1,13,1,0,0
3,-1,0,2,1,9,1,0,0
2,120,3,0,1,26,0,0,1
3,-1,0,2,6,30,1,0,0
3,-1,0,2,1,1,0,0,0
3,-1,0,0,2,28,0,0,0
3,-1,0,0,1,8,0,0,0
3,-1,0,0,1,18,1,0,0
3,-1,0,2,1,21,0,0,0
3,-1,0,1,2,2,1,0,0
3,-1,0,0,2,29,0,0,0
1,365,2,0,1,12,0,0,0
1,343,1,0,1,17,1,0,0
0,361,3,0,1,15,1,0,0
3,-1,0,0,1,25,1,0,0
3,-1,0,0,2,18,0,0,0
3,-1,0,0,2,30,0,0,1
0,355,2,0,1,18,1,0,0
0,87,2,0,1,30,0,0,1
3,-1,0,2,2,6,0,0,0
0,101,3,2,2,17,1,0,0
3,-1,0,0,1,17,1,0,0
3,-1,0,0,1,18,1,0,1
2,93,1,0,1,13,0,0,1
3,-1,0,2,3,17,0,0,1
3,-1,0,0,1,30,0,0,0
3,-1,0,0,1,20,1,0,0
3,-1,0,2,1,5,1,0,0
0,355,2,0,1,18,1,0,0
3,-1,0,2,1,6,0,0,0
3,-1,0,0,4,11,1,0,0
3,-1,0,1,2,4,0,0,0
1,168,4,0,1,7,1,0,0
3,-1,0,0,2,28,0,0,0
3,-1,0,0,5,21,0,0,0
2,182,10,0,1,13,0,0,1
3,-1,0,0,1,11,1,0,0
3,-1,0,0,12,13,0,0,0
3,-1,0,0,1,10,1,0,0
3,-1,0,0,5,17,1,0,0
3,-1,0,2,14,18,1,0,0
0,334,5,0,2,29,1,0,0
3,-1,0,0,1,28,0,0,0
3,-1,0,0,2,29,0,0,0
3,-1,0,2,1,25,1,0,0
3,-1,0,2,10,20,1,0,0
3,-1,0,0,1,19,0,0,0
0,103,7,0,1,23,0,0,1
3,-1,0,0,14,28,1,0,0
3,-1,0,2,14,4,1,0,0
3,-1,0,0,4,28,0,0,0
3,-1,0,2,4,3,0,0,0
3,-1,0,0,3,7,0,0,0
3,-1,0,0,1,16,1,0,1
3,-1,0,2,1,7,1,0,0
2,183,2,0,3,17,0,0,1
1,357,1,0,2,13,0,0,0
0,280,2,0,3,5,1,0,0
2,251,6,1,1,7,0,0,1
3,-1,0,2,3,15,0,0,0
3,-1,0,0,3,18,0,0,1
3,-1,0,2,1,5,1,0,0
3,-1,0,2,1,5,1,0,0
2,183,2,0,8,14,0,0,1
3,-1,0,1,1,3,0,0,0
3,-1,0,2,2,28,1,0,0
3,-1,0,2,2,4,1,0,0
3,-1,0,0,1,20,1,0,0
0,365,1,0,1,5,0,0,0
3,-1,0,1,2,28,0,0,0
0,174,1,1,1,13,1,0,0
3,-1,0,1,7,4,0,0,0
0,114,3,0,1,26,1,0,0
3,-1,0,0,2,18,1,0,0
3,-1,0,0,2,8,0,0,0
3,-1,0,0,3,7,0,0,0
2,100,1,0,1,4,0,0,0
3,-1,0,0,2,8,0,0,0
3,-1,0,2,1,8,1,0,0
2,271,2,0,2,3,1,0,0
3,-1,0,0,2,4,0,0,0
3,-1,0,0,2,22,1,0,0
3,-1,0,0,4,13,1,0,0
3,-1,0,2,5,9,1,0,0
3,-1,0,0,2,5,1,0,1
3,-1,0,0,6,23,0,0,1
3,-1,0,0,14,19,0,0,1
3,-1,0,0,1,16,1,0,0
3,-1,0,0,2,8,0,0,1
3,-1,0,0,3,3,0,0,0
3,-1,0,0,2,4,0,0,1
0,352,5,0,1,15,1,0,0
3,-1,0,0,6,18,1,0,0
3,-1,0,0,1,7,1,0,0
3,-1,0,2,2,17,1,0,0
3,-1,0,2,1,12,1,0,0
3,-1,0,0,1,3,0,0,0
3,-1,0,0,1,18,1,0,0
3,-1,0,1,1,28,0,0,0
3,-1,0,0,1,7,1,0,0
3,-1,0,0,18,6,0,0,0
3,-1,0,2,1,14,1,0,0
3,-1,0,1,2,7,0,0,0
3,-1,0,2,1,14,1,0,0
3,-1,0,2,3,3,1,0,0
1,245,5,0,6,6,0,0,0
0,356,2,0,2,18,1,0,0
3,-1,0,0,1,21,0,0,0
3,-1,0,0,1,25,0,0,0
3,-1,0,0,4,18,0,0,0
3,-1,0,2,2,28,1,0,0
3,-1,0,2,1,9,0,0,0
3,-1,0,0,2,30,1,0,0
3,-1,0,0,2,14,1,0,0
1,357,1,0,4,7,1,0,0
3,-1,0,0,4,16,1,0,1
3,-1,0,0,3,20,1,0,0
3,-1,0,0,4,20,0,0,0
3,-1,0,0,1,20,0,0,0
3,-1,0,0,2,18,0,0,0
3,-1,0,0,1,20,1,0,0
3,-1,0,2,2,11,0,0,0
3,-1,0,2,1,19,1,0,0
3,-1,0,0,2,20,1,0,0
3,-1,0,2,20,16,1,0,0
3,-1,0,0,1,4,0,0,0
3,-1,0,0,1,20,1,0,0
3,-1,0,0,4,17,1,0,0
3,-1,0,2,3,16,1,0,0
3,-1,0,0,4,20,1,0,0
3,-1,0,0,1,7,1,0,0
3,-1,0,2,1,6,0,0,0
3,-1,0,2,6,15,1,0,1
3,-1,0,0,2,17,0,0,0
3,-1,0,0,3,29,0,0,0
3,-1,0,0,1,5,0,0,0
3,-1,0,0,1,19,0,0,0
3,-1,0,0,2,6,1,0,0
3,-1,0,1,1,9,0,0,1
3,-1,0,0,1,18,1,0,1
1,2,2,0,2,30,1,0,0
3,-1,0,2,2,3,1,0,0
3,-1,0,0,1,20,1,0,0
3,-1,0,0,1,11,1,0,0
3,-1,0,0,1,9,0,0,0
2,92,1,0,2,22,0,0,1
3,-1,0,0,3,28,1,0,0
0,180,6,0,2,3,0,0,1
0,89,2,0,3,27,1,0,1
3,-1,0,0,9,19,0,0,0
3,-1,0,2,1,20,1,0,0
3,-1,0,0,5,26,1,0,0
3,-1,0,0,2,5,0,0,0
3,-1,0,0,2,15,1,0,0
3,-1,0,2,1,20,0,0,0
3,-1,0,2,6,30,1,0,0
3,-1,0,0,4,19,0,0,0
3,-1,0,2,1,20,0,0,0
3,-1,0,0,6,14,1,0,0
0,151,14,0,2,18,1,0,0
3,-1,0,0,2,13,1,0,0
3,-1,0,0,2,11,0,0,0
0,177,4,0,6,20,1,0,0
3,-1,0,0,1,20,1,0,0
3,-1,0,2,1,20,1,0,0
0,63,7,0,1,6,0,0,0
3,-1,0,2,2,2,1,0,1
3,-1,0,0,1,14,0,0,1
3,-1,0,2,1,27,0,0,0
3,-1,0,0,1,5,0,0,0
3,-1,0,0,1,14,1,0,0
3,-1,0,0,2,21,0,0,0
3,-1,0,0,1,9,1,0,0
3,-1,0,0,9,18,0,0,0
2,184,2,0,1,22,1,0,1
3,-1,0,2,2,12,0,0,0
0,60,2,0,14,3,1,0,0
0,366,1,0,3,14,1,0,0
3,-1,0,0,1,7,0,0,0
3,-1,0,2,2,23,1,0,0
3,-1,0,0,1,2,0,0,1
3,-1,0,0,3,29,0,0,0
3,-1,0,0,2,22,1,0,1
3,-1,0,0,2,23,0,0,0
3,-1,0,0,1,28,0,0,0
0,371,3,0,4,14,1,0,0
3,-1,0,2,2,17,0,0,0
3,-1,0,0,4,19,0,0,0
3,-1,0,1,2,31,1,0,0
3,-1,0,0,3,18,1,0,0
3,-1,0,0,5,15,0,0,0
3,-1,0,0,3,21,0,0,0
3,-1,0,0,2,11,1,0,0
3,-1,0,0,5,11,0,0,0
3,-1,0,0,1,22,0,0,1
3,-1,0,0,1,15,0,0,1
1,336,12,0,1,7,0,0,0
3,-1,0,0,3,17,1,0,0
3,-1,0,0,2,2,0,0,0
3,-1,0,0,1,4,0,0,0
2,231,1,0,1,11,0,0,1
3,-1,0,0,5,7,1,0,0
0,91,3,0,1,13,0,0,1
3,-1,0,2,1,23,1,0,0
3,-1,0,0,2,25,1,0,0
3,-1,0,0,5,13,0,0,0
3,-1,0,0,2,23,1,0,1
3,-1,0,0,1,22,1,0,0
1,124,1,0,1,1,0,0,0
3,-1,0,0,2,23,0,0,0
3,-1,0,2,5,6,1,0,0
3,-1,0,2,1,19,0,0,0
3,-1,0,2,2,2,1,0,0
3,-1,0,2,1,12,1,0,0
3,-1,0,2,2,23,1,0,0
3,-1,0,0,1,18,1,0,0
3,-1,0,0,2,22,0,0,0
0,358,1,0,2,8,1,0,0
3,-1,0,2,10,11,0,0,0
3,-1,0,2,1,9,1,0,0
1,113,2,0,6,21,1,0,0
3,-1,0,0,2,29,0,0,0
2,92,4,0,2,23,0,0,1
3,-1,0,0,1,23,1,0,0
3,-1,0,2,1,9,1,0,0
3,-1,0,2,5,12,0,0,0
3,-1,0,2,1,30,1,0,0
3,-1,0,0,3,24,0,0,0
3,-1,0,2,1,20,1,0,0
3,-1,0,2,1,8,1,0,0
3,-1,0,0,6,25,0,0,0
3,-1,0,0,2,14,1,0,0
3,-1,0,2,3,3,1,0,0
3,-1,0,1,1,4,1,0,0
3,-1,0,0,2,11,1,0,0
3,-1,0,1,1,10,0,0,0
3,-1,0,0,3,20,1,0,0
1,90,2,1,6,4,1,0,0
3,-1,0,2,2,30,1,0,0
3,-1,0,0,3,2,0,0,1
3,-1,0,2,4,30,1,0,0
2,555,6,0,2,19,1,0,1
3,-1,0,0,1,24,0,0,0
3,-1,0,2,1,19,0,0,0
3,-1,0,2,1,27,0,0,0
3,-1,0,0,1,20,0,0,0
3,-1,0,0,1,26,0,0,1
3,-1,0,2,21,17,1,0,0
3,-1,0,2,1,29,1,0,0
3,-1,0,0,4,4,1,0,0
3,-1,0,0,1,5,0,0,0
3,-1,0,2,2,13,1,0,0
1,322,4,0,5,20,1,0,0
3,-1,0,0,1,2,0,0,0
3,-1,0,0,1,20,0,0,0
3,-1,0,0,2,26,0,0,0
0,361,1,0,3,21,0,0,0
3,-1,0,0,1,3,0,0,0
0,440,3,1,3,29,1,0,1
3,-1,0,0,16,26,1,0,0
3,-1,0,0,2,30,1,0,0
3,-1,0,0,3,19,0,0,1
3,-1,0,0,5,29,0,0,0
1,80,14,0,1,4,1,0,1
1,12,2,0,3,9,0,0,0
3,-1,0,1,4,6,0,0,0
3,-1,0,0,2,29,0,0,0
3,-1,0,0,1,12,1,0,0
3,-1,0,0,2,13,0,0,1
3,-1,0,0,5,22,0,0,0
3,-1,0,2,3,23,0,0,0
3,-1,0,0,6,27,1,0,0
3,-1,0,0,5,18,1,0,0
0,196,1,0,2,29,0,0,0
3,-1,0,0,4,13,1,0,0
3,-1,0,2,2,2,1,0,0
3,-1,0,0,1,29,0,0,0
3,-1,0,1,6,21,0,0,0
3,-1,0,0,1,28,0,0,0
1,185,6,1,2,2,0,0,0
3,-1,0,0,2,30,0,0,1
3,-1,0,0,11,28,1,0,0
3,-1,0,0,1,29,0,0,0
3,-1,0,0,1,4,1,0,1
2,291,2,0,1,23,0,0,1
3,-1,0,2,9,29,1,0,0
3,-1,0,0,3,10,0,0,0
3,-1,0,2,1,21,1,0,0
3,-1,0,2,3,16,0,0,0
3,-1,0,0,1,2,0,0,0
0,352,2,0,1,15,1,0,0
3,-1,0,0,6,30,1,0,0
3,-1,0,0,3,20,0,0,0
3,-1,0,0,1,27,0,0,1
3,-1,0,2,3,27,1,0,0
3,-1,0,0,1,8,0,0,0
1,156,1,0,4,23,0,0,0
3,-1,0,2,2,3,1,0,0
3,-1,0,0,2,17,0,0,0
3,-1,0,0,1,7,1,0,0
1,358,1,0,1,6,1,0,0
3,-1,0,0,10,29,1,0,0
3,-1,0,0,1,14,0,0,1
3,-1,0,0,3,13,0,0,0
3,-1,0,0,1,5,0,0,0
3,-1,0,1,1,8,1,0,0
3,-1,0,2,1,19,1,0,0
3,-1,0,2,1,20,1,0,0
3,-1,0,2,4,17,0,0,0
3,-1,0,2,2,28,1,0,0
2,93,3,0,1,26,0,0,0
3,-1,0,2,4,16,1,0,1
0,200,5,0,3,16,1,0,1
0,347,1,0,1,5,1,0,0
3,-1,0,0,3,24,1,0,0
3,-1,0,2,5,20,0,0,0
1,276,1,0,5,4,0,0,0
3,-1,0,2,1,6,1,0,1
3,-1,0,2,2,2,0,0,0
3,-1,0,2,1,4,1,0,0
3,-1,0,0,1,14,1,0,1
0,150,1,0,2,30,0,0,0
3,-1,0,2,2,19,1,0,0
3,-1,0,0,3,9,1,0,1
3,-1,0,2,5,26,1,0,0
3,-1,0,2,1,3,0,0,0
3,-1,0,0,1,10,1,0,0
3,-1,0,2,4,19,1,0,0
1,412,3,0,1,21,0,0,1
3,-1,0,0,4,18,0,0,1
3,-1,0,2,4,17,0,0,0
0,92,1,0,1,8,0,0,0
3,-1,0,2,1,5,1,0,0
3,-1,0,0,3,2,1,0,1
3,-1,0,0,10,18,1,0,0
2,178,1,0,1,18,1,0,0
0,354,2,0,2,18,1,0,0
3,-1,0,2,1,9,0,0,0
1,168,2,0,2,21,1,0,0
3,-1,0,2,1,9,1,0,0
3,-1,0,0,5,4,0,0,0
3,-1,0,2,3,6,1,0,0
3,-1,0,1,1,30,0,0,1
3,-1,0,0,2,9,0,0,0
3,-1,0,2,3,4,1,0,0
3,-1,0,0,5,20,1,0,0
3,-1,0,2,3,6,1,0,0
3,-1,0,0,2,17,0,0,1
1,364,2,0,1,18,1,0,0
3,-1,0,0,1,13,1,0,0
3,-1,0,0,1,28,0,0,0
3,-1,0,2,2,8,1,0,0
3,-1,0,2,2,21,1,0,0
3,-1,0,0,2,13,0,0,0
3,-1,0,0,1,4,0,0,0
2,91,1,1,1,11,0,0,1
3,-1,0,1,6,15,0,0,0
3,-1,0,0,6,7,0,0,0
3,-1,0,0,4,4,1,0,0
3,-1,0,0,15,25,0,0,0
0,127,5,0,1,19,0,0,0
0,360,5,0,1,15,1,0,0
3,-1,0,2,1,9,1,0,0
3,-1,0,2,1,6,1,0,0
3,-1,0,2,5,2,1,0,1
3,-1,0,0,1,17,1,0,0
3,-1,0,0,15,18,1,0,0
3,-1,0,2,9,13,1,0,0
3,-1,0,0,2,6,0,0,0
0,166,15,0,3,5,1,0,0
3,-1,0,2,2,9,1,0,0
3,-1,0,0,1,23,0,0,0
0,178,3,0,2,18,1,0,0
3,-1,0,0,2,14,0,0,0
3,-1,0,0,2,5,0,0,0
3,-1,0,0,2,2,0,0,1
3,-1,0,0,2,21,0,0,1
3,-1,0,0,2,28,0,0,0
3,-1,0,0,2,22,0,0,0
3,-1,0,2,3,6,1,0,0
0,179,4,0,3,30,0,0,0
3,-1,0,0,3,8,1,0,0
3,-1,0,0,1,15,1,0,0
3,-1,0,2,1,26,1,0,0
3,-1,0,0,8,13,0,0,0
3,-1,0,2,3,19,1,0,0
3,-1,0,0,2,18,1,0,0
3,-1,0,2,1,23,1,0,0
3,-1,0,0,2,17,0,0,1
3,-1,0,0,2,8,0,0,0
3,-1,0,0,1,5,1,0,0
0,114,4,0,4,20,0,0,0
1,184,2,0,3,14,0,0,1
3,-1,0,0,4,25,0,0,0
3,-1,0,0,2,22,0,0,0
2,176,4,0,1,29,0,0,1
3,-1,0,2,12,12,1,0,0
2,260,2,0,1,9,1,0,1
3,-1,0,0,17,31,1,0,0
3,-1,0,2,9,2,1,0,0
3,-1,0,0,2,2,0,0,1
2,192,3,0,2,29,0,0,0
3,-1,0,2,4,6,1,0,0
3,-1,0,0,3,4,0,0,0
3,-1,0,0,2,29,0,0,0
0,368,2,0,1,15,1,0,1
3,-1,0,2,3,14,1,0,0
3,-1,0,0,1,1,0,0,1
3,-1,0,0,2,18,1,0,1
3,-1,0,2,1,27,1,0,1
3,-1,0,2,3,3,1,0,0
3,-1,0,0,3,30,1,0,0
3,-1,0,2,3,9,1,0,0
3,-1,0,0,1,12,1,0,0
1,148,1,0,2,11,0,0,0
1,254,14,0,2,6,1,0,0
3,-1,0,0,1,11,1,0,0
3,-1,0,2,1,27,0,0,0
3,-1,0,0,1,16,1,0,0
0,196,1,0,2,5,0,0,0
0,92,5,0,1,16,0,0,0
3,-1,0,2,1,12,0,0,0
3,-1,0,2,2,28,1,0,0
0,345,1,0,1,15,1,0,0
3,-1,0,0,1,22,0,0,0
3,-1,0,0,2,15,0,0,0
3,-1,0,2,2,26,1,0,0
3,-1,0,1,4,17,1,0,0
3,-1,0,0,2,17,0,0,0
3,-1,0,0,1,12,0,0,0
3,-1,0,0,1,1,0,0,1
3,-1,0,0,2,28,0,0,0
3,-1,0,2,1,6,1,0,0
3,-1,0,0,2,30,0,0,1
3,-1,0,0,1,28,0,0,0
3,-1,0,2,1,3,1,0,0
3,-1,0,0,1,19,0,0,0
0,305,1,0,1,11,0,0,0
1,6,1,1,4,3,0,0,0
2,103,2,0,1,7,1,0,0
3,-1,0,0,5,21,0,0,0
3,-1,0,2,2,19,0,0,0
3,-1,0,0,4,8,1,0,0
3,-1,0,0,2,18,1,0,0
3,-1,0,1,5,6,0,0,0
3,-1,0,2,2,28,1,0,0
3,-1,0,0,2,20,0,0,0
3,-1,0,0,8,28,0,0,0
3,-1,0,2,1,28,1,0,0
3,-1,0,0,1,22,0,0,1
3,-1,0,0,2,27,0,0,0
3,-1,0,0,2,28,1,0,0
3,-1,0,0,3,7,0,0,0
3,-1,0,0,1,5,0,0,0
3,-1,0,2,1,20,1,0,0
3,-1,0,0,7,3,0,0,0
0,91,7,1,2,1,0,0,0
1,412,1,0,1,13,0,0,1
0,370,2,0,1,14,1,0,0
0,303,1,0,1,7,1,0,0
3,-1,0,2,1,15,1,0,0
3,-1,0,2,2,23,1,0,0
3,-1,0,0,3,20,0,0,0
3,-1,0,0,1,20,1,0,1
3,-1,0,2,1,4,0,0,0
3,-1,0,0,1,4,0,0,1
3,-1,0,0,2,20,1,0,0
3,-1,0,2,1,28,1,0,0
3,-1,0,2,1,3,1,0,0
3,-1,0,0,1,4,1,0,0
3,-1,0,0,2,29,0,0,0
3,-1,0,0,1,21,0,0,0
3,-1,0,2,1,7,1,0,0
3,-1,0,2,10,19,1,0,0
3,-1,0,0,7,28,0,0,0
3,-1,0,0,4,6,1,0,0
3,-1,0,0,5,28,0,0,0
3,-1,0,0,1,7,1,0,0
3,-1,0,0,1,20,1,0,0
3,-1,0,2,2,26,1,0,0
0,92,3,0,1,9,1,0,0
3,-1,0,0,2,26,0,0,0
3,-1,0,2,4,9,1,0,0
3,-1,0,0,1,7,1,0,0
3,-1,0,0,2,11,0,0,0
0,4,1,0,1,24,1,0,1
3,-1,0,0,1,14,0,0,1
3,-1,0,2,1,2,1,0,0
3,-1,0,1,1,28,0,0,0
3,-1,0,0,3,28,0,0,0
3,-1,0,2,4,12,1,0,0
3,-1,0,0,2,29,0,0,0
1,6,1,0,2,3,0,0,0
3,-1,0,2,2,26,1,0,0
3,-1,0,2,31,5,1,0,0
3,-1,0,2,1,30,1,0,0
3,-1,0,0,1,4,0,0,0
3,-1,0,0,3,14,1,0,0
3,-1,0,0,2,24,1,0,0
3,-1,0,0,1,13,0,0,0
3,-1,0,2,1,14,1,0,0
3,-1,0,2,1,4,0,0,0
3,-1,0,2,1,3,1,0,0
3,-1,0,2,2,6,1,0,0
3,-1,0,2,2,20,1,0,0
3,-1,0,1,23,29,0,0,0
0,354,2,0,1,8,0,0,0
0,295,2,0,2,7,1,0,1
3,-1,0,2,1,3,1,0,0
1,88,2,0,1,28,1,0,0
2,91,5,0,2,26,1,0,0
3,-1,0,1,2,2,0,0,0
3,-1,0,2,6,19,1,0,1
3,-1,0,0,1,5,1,0,0
3,-1,0,0,1,14,1,0,0
3,-1,0,0,4,12,0,0,0
3,-1,0,0,1,4,1,0,0
3,-1,0,0,2,1,0,0,0
3,-1,0,0,1,24,0,0,0
3,-1,0,0,1,12,1,0,0
1,196,2,0,6,3,0,0,0
3,-1,0,0,2,2,0,0,0
3,-1,0,2,3,12,1,0,0
3,-1,0,0,1,21,1,0,0
3,-1,0,2,2,28,1,0,0
3,-1,0,1,7,15,0,0,0
0,269,2,1,1,5,1,0,0
3,-1,0,2,1,27,1,0,0
0,189,3,0,6,21,1,0,0
3,-1,0,0,2,17,0,0,0
0,254,1,1,3,21,0,0,1
3,-1,0,1,5,26,0,0,0
3,-1,0,0,1,2,0,0,1
3,-1,0,2,1,5,1,0,0
3,-1,0,2,1,20,0,0,0
3,-1,0,0,1,6,1,0,1
3,-1,0,0,1,12,0,0,0
3,-1,0,0,3,20,1,0,0
3,-1,0,2,1,14,1,0,0
3,-1,0,0,2,20,0,0,0
2,95,3,0,1,10,0,0,1
3,-1,0,2,3,26,1,0,1
3,-1,0,0,1,23,1,0,0
0,248,2,1,5,30,1,0,0
1,364,1,0,1,14,1,0,0
3,-1,0,0,2,8,0,0,0
3,-1,0,0,3,9,0,0,0
3,-1,0,0,11,15,1,0,0
3,-1,0,2,1,26,1,0,0
3,-1,0,0,1,7,0,0,1
3,-1,0,0,2,25,0,0,0
3,-1,0,2,3,16,0,0,0
3,-1,0,0,2,8,0,0,0
2,186,1,0,1,7,0,0,0
3,-1,0,0,1,24,0,0,0
3,-1,0,0,1,22,0,0,0
3,-1,0,1,2,10,0,0,0
3,-1,0,0,1,29,0,0,0
3,-1,0,2,1,20,1,0,0
3,-1,0,0,5,13,1,0,0
3,-1,0,0,2,21,1,0,0
3,-1,0,0,4,28,1,0,0
0,323,2,0,1,3,1,0,0
3,-1,0,0,2,3,0,0,0
3,-1,0,2,14,16,1,0,0
3,-1,0,0,2,14,0,0,0
3,-1,0,1,9,27,1,0,0
0,185,1,0,1,12,0,0,0
2,99,4,0,2,11,0,0,1
3,-1,0,0,1,1,0,0,0
3,-1,0,0,1,19,0,0,0
3,-1,0,2,2,21,1,0,0
3,-1,0,2,2,23,1,0,0
3,-1,0,0,4,24,1,0,0
2,182,1,0,2,9,0,0,1
2,182,3,0,1,14,0,0,0
1,168,1,0,2,18,1,0,0
3,-1,0,2,4,4,1,0,1
3,-1,0,2,1,6,1,0,0
0,372,1,0,2,15,1,0,0
3,-1,0,0,1,15,1,0,0
3,-1,0,2,6,8,1,0,0
3,-1,0,0,3,14,1,0,0
0,258,3,0,3,29,1,0,0
3,-1,0,0,4,26,1,0,0
3,-1,0,2,2,26,1,0,0
2,9,3,0,1,30,1,0,1
3,-1,0,0,1,2,1,0,0
3,-1,0,2,3,15,1,0,0
3,-1,0,0,1,4,0,0,0
0,749,2,0,1,9,0,0,1
3,-1,0,2,13,23,1,0,0
3,-1,0,2,2,28,1,0,0
2,91,2,0,1,15,0,0,1
3,-1,0,0,1,5,0,0,0
3,-1,0,2,6,9,0,0,0
3,-1,0,0,1,29,0,0,0
3,-1,0,2,2,28,1,0,0
3,-1,0,2,1,6,1,0,0
3,-1,0,2,1,9,1,0,0
3,-1,0,2,1,8,0,0,0
1,376,1,0,1,20,0,0,0
1,9,5,0,3,6,1,0,0
3,-1,0,0,4,25,0,0,0
3,-1,0,0,1,13,1,0,0
3,-1,0,0,3,30,0,0,0
2,328,1,0,1,26,0,0,1
3,-1,0,2,1,20,0,0,0
1,357,1,0,1,15,1,0,0
3,-1,0,0,3,17,0,0,0
3,-1,0,0,2,11,1,0,0
3,-1,0,1,1,19,0,0,0
3,-1,0,2,2,30,1,0,0
3,-1,0,0,7,18,0,0,0
3,-1,0,0,1,20,0,0,0
3,-1,0,0,4,8,0,0,0
0,252,1,0,1,2,1,0,0
3,-1,0,0,4,6,0,0,0
3,-1,0,0,1,15,0,0,0
3,-1,0,0,1,6,1,0,0
3,-1,0,0,1,8,1,0,0
2,80,2,0,1,30,0,0,1
3,-1,0,0,6,18,1,0,0
3,-1,0,0,21,30,0,0,0
3,-1,0,2,10,11,1,0,0
3,-1,0,0,1,17,0,0,0
0,181,10,0,1,14,0,0,1
3,-1,0,0,5,12,0,0,0
2,94,3,0,1,5,0,0,0
3,-1,0,0,2,14,0,0,0
3,-1,0,0,1,18,1,0,1
0,344,2,0,2,8,1,0,1
3,-1,0,0,2,13,0,0,0
3,-1,0,0,6,21,0,0,0
3,-1,0,2,1,20,1,0,0
3,-1,0,2,2,5,1,0,0
3,-1,0,2,1,16,1,0,1
3,-1,0,0,1,18,1,0,0
3,-1,0,2,3,20,0,0,0
3,-1,0,2,2,26,1,0,0
3,-1,0,0,4,27,0,0,0
3,-1,0,0,2,18,0,0,0
0,334,1,0,2,13,1,0,0
3,-1,0,2,1,26,1,0,0
3,-1,0,2,2,17,0,0,0
0,260,3,0,1,5,1,0,0
3,-1,0,0,1,4,0,0,1
3,-1,0,1,3,29,1,0,0
3,-1,0,0,1,30,0,0,0
3,-1,0,0,3,18,1,0,0
3,-1,0,0,8,27,0,0,0
3,-1,0,0,2,7,0,0,0
3,-1,0,2,1,8,1,0,1
0,378,9,0,1,24,1,0,1
3,-1,0,0,1,2,1,0,0
3,-1,0,0,3,4,0,0,0
3,-1,0,0,2,11,1,0,1
3,-1,0,0,1,16,0,0,1
3,-1,0,2,1,27,1,0,0
0,337,4,0,1,14,1,0,0
3,-1,0,0,1,30,0,0,0
3,-1,0,0,1,18,1,0,1
0,35,2,0,1,25,1,0,1
3,-1,0,0,1,22,0,0,0
3,-1,0,0,3,14,1,0,0
3,-1,0,0,1,2,0,0,0
3,-1,0,0,2,5,1,0,0
3,-1,0,2,5,19,1,0,0
3,-1,0,0,2,9,1,0,0
3,-1,0,0,1,3,0,0,0
3,-1,0,0,1,20,1,0,1
3,-1,0,2,1,3,1,0,0
3,-1,0,1,4,18,1,0,0
3,-1,0,1,4,22,0,0,0
3,-1,0,2,2,9,1,0,0
3,-1,0,0,1,13,0,0,0
3,-1,0,2,1,5,1,0,0
0,332,1,0,1,3,0,0,0
3,-1,0,2,1,12,1,0,0
0,169,2,0,2,6,1,0,0
2,183,1,0,1,3,0,0,0
0,59,6,0,1,23,0,0,0
3,-1,0,2,2,13,1,0,0
3,-1,0,1,1,10,0,0,0
3,-1,0,1,12,18,1,0,0
3,-1,0,2,4,19,0,0,0
3,-1,0,0,2,23,1,0,0
3,-1,0,2,1,3,1,0,0
3,-1,0,0,1,1,0,0,0
3,-1,0,2,1,30,0,0,0
3,-1,0,0,3,15,1,0,0
3,-1,0,2,2,23,1,0,0
3,-1,0,0,6,19,0,0,0
3,-1,0,0,1,17,1,0,0
3,-1,0,1,4,5,0,0,0
3,-1,0,2,8,15,1,0,0
3,-1,0,2,1,27,1,0,0
3,-1,0,0,1,2,0,0,1
3,-1,0,0,1,29,0,0,1
1,343,4,0,2,15,1,0,0
3,-1,0,0,1,21,0,0,0
3,-1,0,0,3,23,0,0,0
3,-1,0,2,2,2,1,0,0
3,-1,0,1,1,12,0,0,1
0,335,1,1,1,5,1,0,0
3,-1,0,0,1,11,0,0,1
3,-1,0,0,9,9,0,0,0
3,-1,0,0,4,12,0,0,0
3,-1,0,0,1,14,1,0,0
3,-1,0,0,2,14,1,0,1
3,-1,0,2,3,7,1,0,0
1,118,6,0,1,4,0,0,0
3,-1,0,2,1,20,0,0,0
3,-1,0,0,1,30,0,0,1
3,-1,0,2,4,26,1,0,0
3,-1,0,0,1,5,1,0,0
3,-1,0,2,5,19,1,0,0
3,-1,0,2,3,9,1,0,1
3,-1,0,1,2,7,1,0,0
